transaction_id,account_id,transaction_date,transaction_type,amount
T00000452,A0000307,2026-02-21,TRANSFER,1217000.0
T00000453,A0001296,2025-08-29,TRANSFER,3200000.0
T00000454,A0000674,2026-05-06,WITHDRAWAL,4997000.0
T00000455,A0000949,2026-07-17,WITHDRAWAL,3006000.0
T00000456,A0000286,2026-06-18,DEPOSIT,3568000.0
T00000457,A0001435,2026-02-26,DEPOSIT,1099000.0
T00000458,A0000686,2026-04-03,TRANSFER,1106000.0
T00000459,A0000868,2025-03-15,WITHDRAWAL,2523000.0
T00000460,A0000996,2026-06-27,DEPOSIT,2017000.0
T00000461,A0000462,2025-03-02,DEPOSIT,690000.0
T00000462,A0000690,2026-08-05,TRANSFER,3354000.0
T00000463,A0000755,2026-03-14,TRANSFER,1887000.0
T00000464,A0001009,2025-04-24,DEPOSIT,270000.0
T00000465,A0000643,2025-09-26,DEPOSIT,3542000.0
T00000466,A0001180,2025-04-07,WITHDRAWAL,3449000.0
T00000467,A0000653,2026-01-23,TRANSFER,4592000.0
T00000468,A0001724,2025-01-14,TRANSFER,668000.0
T00000469,A0001237,2026-03-12,TRANSFER,2627000.0
T00000470,A0000368,2026-01-28,WITHDRAWAL,565000.0
T00000471,A0000706,2025-08-12,WITHDRAWAL,2386000.0
T00000472,A0001027,2026-08-23,DEPOSIT,2335000.0
T00000473,A0001214,2025-01-20,WITHDRAWAL,3888000.0
T00000474,A0001213,2025-04-18,TRANSFER,1781000.0
T00000475,A0001494,2026-05-29,TRANSFER,2256000.0
T00000476,A0000406,2025-02-24,TRANSFER,2256000.0
T00000477,A0001295,2026-08-01,DEPOSIT,4617000.0
T00000478,A0000074,2026-02-12,TRANSFER,1644000.0
T00000479,A0000350,2026-04-26,TRANSFER,828000.0
T00000480,A0000877,2025-02-11,DEPOSIT,2635000.0
T00000481,A0000166,2025-06-12,WITHDRAWAL,3615000.0
T00000482,A0000181,2026-04-12,TRANSFER,2974000.0
T00000483,A0001538,2026-02-03,DEPOSIT,570000.0
T00000484,A0001315,2026-01-05,WITHDRAWAL,3861000.0
T00000485,A0001562,2026-04-19,DEPOSIT,2955000.0
T00000486,A0000261,2026-07-20,TRANSFER,4229000.0
T00000487,A0000560,2025-03-30,TRANSFER,3351000.0
T00000488,A0001576,2025-05-31,WITHDRAWAL,1621000.0
T00000489,A0000471,2026-01-18,WITHDRAWAL,3585000.0
T00000490,A0000762,2026-07-23,DEPOSIT,967000.0
T00000491,A0001264,2026-04-08,DEPOSIT,2389000.0
T00000492,A0000818,2026-08-03,WITHDRAWAL,302000.0
T00000493,A0001483,2025-01-15,WITHDRAWAL,3563000.0
T00000494,A0000736,2025-03-07,DEPOSIT,2890000.0
T00000495,A0001633,2026-03-20,TRANSFER,694000.0
T00000496,A0001488,2026-06-09,TRANSFER,1421000.0
T00000497,A0000711,2025-06-12,TRANSFER,4188000.0
T00000498,A0001056,2026-01-27,DEPOSIT,4429000.0
T00000499,A0001050,2025-09-19,TRANSFER,1524000.0
T00000500,A0000097,2025-07-24,TRANSFER,2480000.0
T00000501,A0000893,2025-09-28,WITHDRAWAL,1038000.0
T00000502,A0001713,2025-12-20,DEPOSIT,64000.0
T00000503,A0000925,2025-08-05,TRANSFER,4491000.0
T00000504,A0000813,2025-10-31,TRANSFER,1705000.0
T00000505,A0001119,2026-07-18,WITHDRAWAL,4638000.0
T00000506,A0001276,2026-01-05,WITHDRAWAL,2760000.0
T00000507,A0000511,2026-01-14,TRANSFER,2731000.0
T00000508,A0000848,2026-02-17,DEPOSIT,479000.0
T00000509,A0001582,2025-04-02,WITHDRAWAL,2838000.0
T00000510,A0001559,2026-04-15,TRANSFER,2791000.0
T00000511,A0000631,2026-01-13,DEPOSIT,3238000.0
T00000512,A0001411,2025-01-07,TRANSFER,4949000.0
T00000513,A0001769,2025-09-02,TRANSFER,306000.0
T00000514,A0001257,2025-05-23,DEPOSIT,858000.0
T00000515,A0001779,2025-01-08,TRANSFER,4238000.0
T00000516,A0000947,2025-11-22,TRANSFER,4347000.0
T00000517,A0001513,2026-06-05,TRANSFER,2601000.0
T00000518,A0001800,2026-06-03,DEPOSIT,4125000.0
T00000519,A0001487,2026-08-22,TRANSFER,4042000.0
T00000520,A0000376,2025-12-02,WITHDRAWAL,2797000.0
T00000521,A0001498,2025-02-14,WITHDRAWAL,2351000.0
T00000522,A0001179,2025-09-07,WITHDRAWAL,4433000.0
T00000523,A0000888,2025-12-10,TRANSFER,1289000.0
T00000524,A0001460,2025-02-15,WITHDRAWAL,3408000.0
T00000525,A0001798,2026-06-10,DEPOSIT,1211000.0
T00000526,A0001140,2026-08-28,TRANSFER,4259000.0
T00000527,A0001753,2025-03-12,TRANSFER,1147000.0
T00000528,A0001706,2025-06-14,DEPOSIT,2066000.0
T00000529,A0001149,2025-04-22,TRANSFER,4380000.0
T00000530,A0001586,2026-03-03,TRANSFER,4499000.0
T00000531,A0001617,2026-07-14,WITHDRAWAL,3965000.0
T00000532,A0001448,2026-04-03,WITHDRAWAL,343000.0
T00000533,A0001311,2025-12-26,WITHDRAWAL,3736000.0
T00000534,A0001428,2025-04-15,TRANSFER,4779000.0
T00000535,A0001473,2025-05-06,DEPOSIT,2356000.0
T00000536,A0000215,2026-07-11,WITHDRAWAL,4640000.0
T00000537,A0001440,2026-05-03,DEPOSIT,906000.0
T00000538,A0001779,2026-02-02,WITHDRAWAL,461000.0
T00000539,A0000167,2025-11-19,WITHDRAWAL,833000.0
T00000540,A0000314,2025-08-09,TRANSFER,4914000.0
T00000541,A0000121,2026-06-14,TRANSFER,3139000.0
T00000542,A0001111,2026-07-07,TRANSFER,294000.0
T00000543,A0000728,2026-04-20,TRANSFER,4759000.0
T00000544,A0001412,2026-05-29,WITHDRAWAL,3436000.0
T00000545,A0000254,2025-10-17,WITHDRAWAL,1550000.0
T00000546,A0001299,2026-05-08,DEPOSIT,2748000.0
T00000547,A0000083,2025-07-24,WITHDRAWAL,398000.0
T00000548,A0001193,2026-04-29,DEPOSIT,3304000.0
T00000549,A0000823,2025-03-31,WITHDRAWAL,2841000.0
T00000550,A0000644,2026-07-17,DEPOSIT,2046000.0
T00000551,A0000271,2026-03-23,DEPOSIT,3928000.0
T00000552,A0000258,2025-12-06,DEPOSIT,1564000.0
T00000553,A0000493,2025-03-16,DEPOSIT,3600000.0
T00000554,A0000411,2025-06-15,WITHDRAWAL,3023000.0
T00000555,A0000682,2025-08-29,DEPOSIT,4899000.0
T00000556,A0000278,2026-06-20,WITHDRAWAL,3768000.0
T00000557,A0000388,2026-04-03,WITHDRAWAL,3778000.0
T00000558,A0001658,2025-02-22,DEPOSIT,3108000.0
T00000559,A0001414,2026-04-29,WITHDRAWAL,2850000.0
T00000560,A0000623,2026-05-14,WITHDRAWAL,2989000.0
T00000561,A0001559,2026-01-05,TRANSFER,116000.0
T00000562,A0001717,2026-04-21,WITHDRAWAL,4924000.0
T00000563,A0001765,2025-05-15,WITHDRAWAL,2474000.0
T00000564,A0001266,2026-07-18,WITHDRAWAL,1099000.0
T00000565,A0001102,2025-09-04,TRANSFER,957000.0
T00000566,A0001368,2026-05-10,DEPOSIT,3413000.0
T00000567,A0000988,2026-02-04,WITHDRAWAL,4750000.0
T00000568,A0001046,2025-01-27,DEPOSIT,2094000.0
T00000569,A0000059,2025-09-19,TRANSFER,787000.0
T00000570,A0001339,2025-09-30,TRANSFER,807000.0
T00000571,A0000698,2026-07-11,WITHDRAWAL,3996000.0
T00000572,A0000310,2026-06-14,WITHDRAWAL,1854000.0
T00000573,A0000400,2025-12-10,WITHDRAWAL,795000.0
T00000574,A0000600,2025-09-10,TRANSFER,3300000.0
T00000575,A0000354,2026-02-28,WITHDRAWAL,1544000.0
T00000576,A0000403,2026-03-29,WITHDRAWAL,2332000.0
T00000577,A0001693,2026-07-30,WITHDRAWAL,3897000.0
T00000578,A0001067,2026-01-01,TRANSFER,1630000.0
T00000579,A0000235,2025-05-03,TRANSFER,2243000.0
T00000580,A0001403,2025-12-05,DEPOSIT,186000.0
T00000581,A0000244,2026-04-12,TRANSFER,897000.0
T00000582,A0000913,2025-05-21,TRANSFER,96000.0
T00000583,A0000421,2026-05-15,DEPOSIT,4171000.0
T00000584,A0000977,2025-03-27,DEPOSIT,686000.0
T00000585,A0001545,2026-04-06,TRANSFER,3863000.0
T00000586,A0001229,2026-02-21,DEPOSIT,4291000.0
T00000587,A0000794,2026-02-07,TRANSFER,989000.0
T00000588,A0001252,2026-05-03,DEPOSIT,2090000.0
T00000589,A0001293,2025-07-11,DEPOSIT,4256000.0
T00000590,A0001444,2026-02-10,TRANSFER,4484000.0
T00000591,A0000128,2026-04-23,WITHDRAWAL,2569000.0
T00000592,A0001532,2025-08-26,TRANSFER,3137000.0
T00000593,A0000679,2026-05-01,TRANSFER,1978000.0
T00000594,A0000770,2025-03-30,TRANSFER,1591000.0
T00000595,A0001314,2026-05-16,DEPOSIT,4366000.0
T00000596,A0001296,2025-10-22,DEPOSIT,4006000.0
T00000597,A0000070,2025-10-01,TRANSFER,2543000.0
T00000598,A0001042,2025-09-24,DEPOSIT,839000.0
T00000599,A0001642,2025-12-05,TRANSFER,3776000.0
T00000600,A0000160,2025-12-13,WITHDRAWAL,1544000.0
T00000601,A0001219,2025-06-26,TRANSFER,1989000.0
T00000602,A0001493,2025-09-13,DEPOSIT,1390000.0
T00000603,A0000886,2025-07-10,DEPOSIT,1047000.0
T00000604,A0000011,2026-05-25,WITHDRAWAL,3437000.0
T00000605,A0000804,2025-01-08,TRANSFER,3330000.0
T00000606,A0000768,2025-02-21,TRANSFER,4704000.0
T00000607,A0000442,2026-01-02,DEPOSIT,4372000.0
T00000608,A0001772,2025-11-10,TRANSFER,3024000.0
T00000609,A0000026,2025-08-27,WITHDRAWAL,818000.0
T00000610,A0000633,2025-06-23,TRANSFER,4150000.0
T00000611,A0001762,2026-01-12,TRANSFER,2286000.0
T00000612,A0000041,2026-04-09,DEPOSIT,730000.0
T00000613,A0000286,2025-01-30,DEPOSIT,4651000.0
T00000614,A0001322,2025-11-03,DEPOSIT,535000.0
T00000615,A0000136,2026-01-13,TRANSFER,4244000.0
T00000616,A0001151,2026-06-30,DEPOSIT,1305000.0
T00000617,A0001782,2025-02-04,WITHDRAWAL,4328000.0
T00000618,A0001241,2025-02-28,WITHDRAWAL,10000.0
T00000619,A0001230,2025-01-28,TRANSFER,4681000.0
T00000620,A0000220,2025-01-29,TRANSFER,4354000.0
T00000621,A0000454,2026-05-27,DEPOSIT,1241000.0
T00000622,A0001609,2025-03-15,WITHDRAWAL,4968000.0
T00000623,A0000251,2026-04-14,WITHDRAWAL,2016000.0
T00000624,A0000732,2026-03-05,DEPOSIT,2954000.0
T00000625,A0001015,2026-01-25,DEPOSIT,4473000.0
T00000626,A0001552,2025-08-19,DEPOSIT,2320000.0
T00000627,A0001179,2026-06-17,TRANSFER,4172000.0
T00000628,A0000488,2025-11-14,TRANSFER,3155000.0
T00000629,A0000534,2025-09-23,DEPOSIT,2347000.0
T00000630,A0001452,2026-01-21,DEPOSIT,1797000.0
T00000631,A0000067,2025-05-20,WITHDRAWAL,2124000.0
T00000632,A0000603,2025-07-26,WITHDRAWAL,3256000.0
T00000633,A0000028,2025-09-02,TRANSFER,3901000.0
T00000634,A0001068,2026-03-18,TRANSFER,759000.0
T00000635,A0001169,2025-09-26,WITHDRAWAL,3288000.0
T00000636,A0000560,2026-07-23,WITHDRAWAL,4421000.0
T00000637,A0001732,2026-04-21,WITHDRAWAL,1142000.0
T00000638,A0000906,2026-04-25,TRANSFER,4218000.0
T00000639,A0000092,2025-06-21,WITHDRAWAL,621000.0
T00000640,A0001629,2025-03-29,TRANSFER,2815000.0
T00000641,A0001379,2025-01-05,TRANSFER,3491000.0
T00000642,A0000137,2026-07-14,WITHDRAWAL,337000.0
T00000643,A0000674,2025-03-09,WITHDRAWAL,2941000.0
T00000644,A0001266,2025-07-29,DEPOSIT,3788000.0
T00000645,A0000139,2026-04-24,WITHDRAWAL,267000.0
T00000646,A0000983,2025-07-04,TRANSFER,3961000.0
T00000647,A0000707,2025-12-14,TRANSFER,942000.0
T00000648,A0000490,2026-04-17,WITHDRAWAL,1794000.0
T00000649,A0000385,2025-07-23,WITHDRAWAL,1689000.0
T00000650,A0000940,2025-03-09,WITHDRAWAL,2385000.0
T00000651,A0000660,2025-07-31,TRANSFER,3908000.0
T00000652,A0000461,2025-12-20,TRANSFER,2759000.0
T00000653,A0000558,2025-07-05,TRANSFER,4576000.0
T00000654,A0001370,2026-07-17,WITHDRAWAL,4874000.0
T00000655,A0000689,2026-07-07,TRANSFER,84000.0
T00000656,A0001125,2026-05-13,DEPOSIT,577000.0
T00000657,A0000058,2025-02-22,DEPOSIT,1102000.0
T00000658,A0001426,2025-11-21,WITHDRAWAL,1615000.0
T00000659,A0000099,2025-03-15,WITHDRAWAL,4568000.0
T00000660,A0000587,2025-06-05,TRANSFER,3465000.0
T00000661,A0000444,2026-04-23,WITHDRAWAL,1392000.0
T00000662,A0000235,2026-02-13,WITHDRAWAL,1480000.0
T00000663,A0000596,2025-12-18,DEPOSIT,3014000.0
T00000664,A0001626,2025-10-22,WITHDRAWAL,4183000.0
T00000665,A0001204,2025-12-04,WITHDRAWAL,4641000.0
T00000666,A0000623,2025-04-26,DEPOSIT,2544000.0
T00000667,A0000623,2025-05-01,WITHDRAWAL,1960000.0
T00000668,A0001465,2025-03-17,DEPOSIT,4863000.0
T00000669,A0000333,2025-05-29,TRANSFER,3611000.0
T00000670,A0000341,2026-04-15,TRANSFER,747000.0
T00000671,A0000516,2025-08-07,TRANSFER,4469000.0
T00000672,A0001112,2025-11-20,TRANSFER,4508000.0
T00000673,A0000963,2026-01-09,DEPOSIT,3460000.0
T00000674,A0000738,2025-11-26,DEPOSIT,4720000.0
T00000675,A0001172,2025-08-17,TRANSFER,433000.0
T00000676,A0000864,2025-03-04,WITHDRAWAL,4082000.0
T00000677,A0000078,2026-05-16,TRANSFER,4938000.0
T00000678,A0000594,2025-01-17,TRANSFER,1830000.0
T00000679,A0000362,2026-06-29,WITHDRAWAL,2851000.0
T00000680,A0001732,2026-02-12,TRANSFER,3785000.0
T00000681,A0000168,2025-03-11,TRANSFER,1912000.0
T00000682,A0000295,2025-01-21,WITHDRAWAL,2455000.0
T00000683,A0001134,2025-05-25,TRANSFER,3793000.0
T00000684,A0001514,2025-02-26,TRANSFER,4274000.0
T00000685,A0001751,2026-01-12,WITHDRAWAL,355000.0
T00000686,A0001085,2026-06-15,TRANSFER,1594000.0
T00000687,A0000220,2025-11-01,TRANSFER,787000.0
T00000688,A0001697,2025-07-06,WITHDRAWAL,276000.0
T00000689,A0001330,2025-03-15,WITHDRAWAL,3249000.0
T00000690,A0001730,2025-03-18,TRANSFER,2368000.0
T00000691,A0000304,2026-05-10,DEPOSIT,4294000.0
T00000692,A0001313,2026-06-16,DEPOSIT,1801000.0
T00000693,A0000451,2026-05-14,WITHDRAWAL,533000.0
T00000694,A0000160,2026-02-13,TRANSFER,3476000.0
T00000695,A0001060,2025-06-21,DEPOSIT,4808000.0
T00000696,A0001491,2025-12-19,DEPOSIT,976000.0
T00000697,A0000767,2026-08-19,TRANSFER,110000.0
T00000698,A0000646,2026-04-27,WITHDRAWAL,1934000.0
T00000699,A0000846,2026-02-21,TRANSFER,2398000.0
T00000700,A0000928,2026-06-04,DEPOSIT,2892000.0
T00000701,A0000013,2025-08-30,TRANSFER,2227000.0
T00000702,A0000093,2025-06-11,WITHDRAWAL,3290000.0
T00000703,A0000508,2026-03-24,DEPOSIT,2496000.0
T00000704,A0000228,2025-01-21,DEPOSIT,1339000.0
T00000705,A0001293,2026-08-21,TRANSFER,1573000.0
T00000706,A0000785,2025-10-25,WITHDRAWAL,881000.0
T00000707,A0001537,2026-01-09,TRANSFER,525000.0
T00000708,A0000344,2025-09-07,TRANSFER,4653000.0
T00000709,A0001310,2025-07-11,TRANSFER,4106000.0
T00000710,A0000455,2025-04-23,DEPOSIT,2779000.0
T00000711,A0000966,2026-06-02,DEPOSIT,1584000.0
T00000712,A0000127,2026-07-31,WITHDRAWAL,3524000.0
T00000713,A0000370,2025-09-14,WITHDRAWAL,299000.0
T00000714,A0001683,2025-05-11,WITHDRAWAL,3463000.0
T00000715,A0000884,2025-02-14,WITHDRAWAL,2966000.0
T00000716,A0000391,2025-10-14,WITHDRAWAL,982000.0
T00000717,A0001225,2025-02-14,WITHDRAWAL,689000.0
T00000718,A0001797,2026-08-31,WITHDRAWAL,4802000.0
T00000719,A0000459,2025-10-28,TRANSFER,2379000.0
T00000720,A0000417,2025-03-12,DEPOSIT,3712000.0
T00000721,A0001015,2025-10-07,WITHDRAWAL,1215000.0
T00000722,A0000721,2025-03-24,WITHDRAWAL,2531000.0
T00000723,A0000901,2026-08-28,TRANSFER,3783000.0
T00000724,A0000066,2026-06-19,WITHDRAWAL,1225000.0
T00000725,A0000335,2026-01-23,TRANSFER,519000.0
T00000726,A0000593,2025-06-23,DEPOSIT,1822000.0
T00000727,A0001061,2025-08-20,WITHDRAWAL,2073000.0
T00000728,A0001449,2025-06-05,WITHDRAWAL,2884000.0
T00000729,A0000735,2025-01-22,DEPOSIT,3469000.0
T00000730,A0001320,2025-07-15,DEPOSIT,3063000.0
T00000731,A0000471,2026-01-08,WITHDRAWAL,3665000.0
T00000732,A0001170,2025-10-18,WITHDRAWAL,4482000.0
T00000733,A0000507,2026-03-23,DEPOSIT,3072000.0
T00000734,A0000153,2025-03-10,TRANSFER,1772000.0
T00000735,A0000621,2025-05-20,WITHDRAWAL,1244000.0
T00000736,A0001619,2025-01-22,WITHDRAWAL,2601000.0
T00000737,A0000628,2026-05-25,WITHDRAWAL,29000.0
T00000738,A0000459,2025-03-18,DEPOSIT,4793000.0
T00000739,A0000713,2025-07-21,DEPOSIT,1924000.0
T00000740,A0001141,2025-06-25,WITHDRAWAL,1337000.0
T00000741,A0000123,2025-01-04,WITHDRAWAL,3712000.0
T00000742,A0000179,2025-11-19,TRANSFER,2428000.0
T00000743,A0001696,2025-12-18,TRANSFER,2410000.0
T00000744,A0000339,2026-05-30,DEPOSIT,2031000.0
T00000745,A0001775,2025-10-24,WITHDRAWAL,3997000.0
T00000746,A0001330,2025-04-03,DEPOSIT,4891000.0
T00000747,A0001075,2025-10-07,DEPOSIT,1519000.0
T00000748,A0000115,2026-03-27,DEPOSIT,1006000.0
T00000749,A0001634,2026-03-09,WITHDRAWAL,1294000.0
T00000750,A0001619,2025-09-14,DEPOSIT,1591000.0
T00000751,A0001323,2026-02-03,TRANSFER,1101000.0
T00000752,A0001670,2026-07-23,WITHDRAWAL,89000.0
T00000753,A0000826,2026-02-26,DEPOSIT,4137000.0
T00000754,A0001167,2025-02-19,WITHDRAWAL,2910000.0
T00000755,A0001379,2026-05-25,WITHDRAWAL,745000.0
T00000756,A0000424,2025-10-10,DEPOSIT,4793000.0
T00000757,A0000737,2025-08-05,DEPOSIT,932000.0
T00000758,A0000771,2025-09-19,TRANSFER,2181000.0
T00000759,A0001146,2025-09-01,TRANSFER,1211000.0
T00000760,A0001316,2026-08-22,DEPOSIT,3627000.0
T00000761,A0000808,2026-01-16,TRANSFER,2698000.0
T00000762,A0001109,2025-04-13,DEPOSIT,4982000.0
T00000763,A0000048,2026-01-12,DEPOSIT,2501000.0
T00000764,A0000251,2026-08-25,DEPOSIT,1972000.0
T00000765,A0000823,2025-08-09,DEPOSIT,423000.0
T00000766,A0001595,2026-08-28,TRANSFER,592000.0
T00000767,A0000663,2025-08-12,DEPOSIT,2534000.0
T00000768,A0001369,2026-03-27,DEPOSIT,641000.0
T00000769,A0001701,2026-08-15,DEPOSIT,2519000.0
T00000770,A0000671,2025-02-19,TRANSFER,4289000.0
T00000771,A0000175,2025-01-07,WITHDRAWAL,2148000.0
T00000772,A0000022,2026-03-25,WITHDRAWAL,687000.0
T00000773,A0001283,2025-05-27,DEPOSIT,916000.0
T00000774,A0001352,2025-03-01,DEPOSIT,2058000.0
T00000775,A0000055,2026-05-27,DEPOSIT,310000.0
T00000776,A0001300,2025-10-05,DEPOSIT,747000.0
T00000777,A0001490,2026-05-03,WITHDRAWAL,4206000.0
T00000778,A0001168,2025-03-09,WITHDRAWAL,4246000.0
T00000779,A0000500,2025-01-22,WITHDRAWAL,2903000.0
T00000780,A0000760,2025-03-01,WITHDRAWAL,1099000.0
T00000781,A0001052,2026-03-16,TRANSFER,857000.0
T00000782,A0001678,2025-11-20,WITHDRAWAL,3893000.0
T00000783,A0001271,2025-04-22,TRANSFER,1766000.0
T00000784,A0001791,2026-02-26,TRANSFER,4677000.0
T00000785,A0001568,2026-05-06,TRANSFER,603000.0
T00000786,A0001304,2026-04-04,WITHDRAWAL,1858000.0
T00000787,A0000182,2026-04-04,WITHDRAWAL,1514000.0
T00000788,A0000583,2026-02-07,WITHDRAWAL,2526000.0
T00000789,A0000164,2026-02-10,TRANSFER,4036000.0
T00000790,A0001630,2025-09-02,DEPOSIT,2188000.0
T00000791,A0001390,2025-07-24,WITHDRAWAL,348000.0
T00000792,A0000588,2025-07-14,TRANSFER,2610000.0
T00000793,A0001062,2025-07-17,TRANSFER,4999000.0
T00000794,A0001115,2025-10-21,WITHDRAWAL,4796000.0
T00000795,A0001010,2025-07-11,TRANSFER,3952000.0
T00000796,A0000611,2025-06-16,TRANSFER,3394000.0
T00000797,A0000095,2025-09-09,WITHDRAWAL,4181000.0
T00000798,A0001030,2025-02-13,TRANSFER,203000.0
T00000799,A0001050,2026-05-29,TRANSFER,3116000.0
T00000800,A0000715,2025-12-22,DEPOSIT,2848000.0
T00000801,A0000175,2025-08-01,TRANSFER,2944000.0
T00000802,A0000480,2025-07-05,WITHDRAWAL,4515000.0
T00000803,A0000953,2025-10-31,DEPOSIT,957000.0
T00000804,A0001340,2025-05-12,TRANSFER,4120000.0
T00000805,A0001622,2025-05-25,DEPOSIT,546000.0
T00000806,A0000028,2025-10-06,DEPOSIT,2306000.0
T00000807,A0000509,2026-04-11,TRANSFER,2064000.0
T00000808,A0001169,2026-06-11,TRANSFER,4765000.0
T00000809,A0001609,2025-11-13,TRANSFER,2528000.0
T00000810,A0001477,2026-05-07,DEPOSIT,4326000.0
T00000811,A0000875,2026-03-31,DEPOSIT,2280000.0
T00000812,A0001230,2026-08-04,DEPOSIT,1759000.0
T00000813,A0000828,2026-08-09,WITHDRAWAL,4478000.0
T00000814,A0000324,2025-11-27,TRANSFER,2045000.0
T00000815,A0000565,2025-05-07,TRANSFER,2171000.0
T00000816,A0001443,2025-07-13,TRANSFER,297000.0
T00000817,A0001631,2026-03-05,DEPOSIT,223000.0
T00000818,A0000082,2026-03-27,TRANSFER,1416000.0
T00000819,A0001291,2026-08-22,WITHDRAWAL,3730000.0
T00000820,A0000723,2025-07-29,TRANSFER,952000.0
T00000821,A0000628,2025-09-07,WITHDRAWAL,4136000.0
T00000822,A0000406,2025-11-23,DEPOSIT,4531000.0
T00000823,A0001097,2025-12-22,DEPOSIT,724000.0
T00000824,A0001214,2025-09-26,WITHDRAWAL,378000.0
T00000825,A0000842,2026-01-08,DEPOSIT,1754000.0
T00000826,A0000728,2026-08-30,DEPOSIT,4585000.0
T00000827,A0001485,2025-11-21,DEPOSIT,205000.0
T00000828,A0001483,2026-05-25,WITHDRAWAL,3422000.0
T00000829,A0000519,2026-04-22,DEPOSIT,1434000.0
T00000830,A0000287,2025-10-19,DEPOSIT,585000.0
T00000831,A0001657,2026-08-08,DEPOSIT,1595000.0
T00000832,A0000602,2026-04-12,TRANSFER,922000.0
T00000833,A0001238,2025-09-20,WITHDRAWAL,2024000.0
T00000834,A0000325,2025-03-02,DEPOSIT,3088000.0
T00000835,A0001414,2026-01-25,DEPOSIT,2097000.0
T00000836,A0000248,2026-07-27,TRANSFER,2436000.0
T00000837,A0000782,2026-05-07,TRANSFER,947000.0
T00000838,A0001239,2025-05-18,DEPOSIT,3000000.0
T00000839,A0000488,2026-07-02,WITHDRAWAL,2729000.0
T00000840,A0000982,2026-02-04,DEPOSIT,3304000.0
T00000841,A0001478,2025-02-12,TRANSFER,4083000.0
T00000842,A0001214,2026-02-08,WITHDRAWAL,1002000.0
T00000843,A0000752,2026-06-24,DEPOSIT,335000.0
T00000844,A0000173,2026-07-06,TRANSFER,908000.0
T00000845,A0001666,2025-11-26,WITHDRAWAL,3079000.0
T00000846,A0001296,2025-01-19,DEPOSIT,3384000.0
T00000847,A0000757,2025-06-22,TRANSFER,736000.0
T00000848,A0000561,2025-10-31,TRANSFER,1288000.0
T00000849,A0000599,2026-04-30,DEPOSIT,2689000.0
T00000850,A0000592,2026-02-13,DEPOSIT,244000.0
T00000851,A0001624,2025-05-11,DEPOSIT,2232000.0
T00000852,A0000250,2025-06-14,TRANSFER,1520000.0
T00000853,A0000619,2026-08-20,DEPOSIT,245000.0
T00000854,A0000183,2025-08-29,TRANSFER,1583000.0
T00000855,A0000717,2025-11-12,DEPOSIT,898000.0
T00000856,A0001241,2026-05-30,WITHDRAWAL,3220000.0
T00000857,A0000964,2026-06-26,WITHDRAWAL,1971000.0
T00000858,A0000158,2025-03-09,TRANSFER,4830000.0
T00000859,A0000323,2025-01-04,WITHDRAWAL,4975000.0
T00000860,A0000353,2026-04-30,TRANSFER,1442000.0
T00000861,A0000963,2025-12-24,TRANSFER,2160000.0
T00000862,A0001767,2025-09-19,TRANSFER,2188000.0
T00000863,A0000612,2026-08-12,DEPOSIT,622000.0
T00000864,A0000768,2025-05-06,TRANSFER,1194000.0
T00000865,A0001478,2026-03-04,TRANSFER,3258000.0
T00000866,A0001247,2026-04-07,TRANSFER,842000.0
T00000867,A0001540,2025-11-06,DEPOSIT,218000.0
T00000868,A0001118,2026-06-09,DEPOSIT,841000.0
T00000869,A0000781,2025-11-17,DEPOSIT,4328000.0
T00000870,A0001444,2025-10-09,TRANSFER,3570000.0
T00000871,A0000214,2026-08-30,TRANSFER,1983000.0
T00000872,A0001594,2026-04-21,DEPOSIT,3271000.0
T00000873,A0001780,2025-10-19,WITHDRAWAL,2771000.0
T00000874,A0001025,2026-01-22,WITHDRAWAL,2784000.0
T00000875,A0000332,2025-08-09,WITHDRAWAL,3858000.0
T00000876,A0001496,2025-04-27,TRANSFER,1963000.0
T00000877,A0000226,2025-12-02,TRANSFER,1810000.0
T00000878,A0001275,2025-04-08,DEPOSIT,2589000.0
T00000879,A0000076,2025-06-15,DEPOSIT,3098000.0
T00000880,A0000615,2025-10-06,TRANSFER,2259000.0
T00000881,A0001067,2026-08-15,DEPOSIT,2163000.0
T00000882,A0001028,2026-03-15,DEPOSIT,4630000.0
T00000883,A0000038,2025-08-31,WITHDRAWAL,4046000.0
T00000884,A0000657,2026-05-30,WITHDRAWAL,4636000.0
T00000885,A0001741,2025-12-01,DEPOSIT,4391000.0
T00000886,A0001653,2025-12-02,TRANSFER,2845000.0
T00000887,A0000090,2026-04-14,WITHDRAWAL,2268000.0
T00000888,A0000863,2026-03-07,TRANSFER,1890000.0
T00000889,A0001426,2025-07-21,WITHDRAWAL,4948000.0
T00000890,A0001624,2025-07-05,TRANSFER,3796000.0
T00000891,A0001033,2025-05-15,TRANSFER,3938000.0
T00000892,A0000649,2025-07-11,TRANSFER,1750000.0
T00000893,A0000841,2026-07-07,WITHDRAWAL,568000.0
T00000894,A0000325,2026-06-02,TRANSFER,4089000.0
T00000895,A0000848,2025-09-01,DEPOSIT,3275000.0
T00000896,A0000849,2025-07-18,WITHDRAWAL,4907000.0
T00000897,A0000021,2026-06-27,WITHDRAWAL,4556000.0
T00000898,A0000214,2025-02-05,TRANSFER,891000.0
T00000899,A0000336,2025-01-24,DEPOSIT,731000.0
T00000900,A0000162,2026-07-25,DEPOSIT,2142000.0
